type,category,question,answer,clean_text,spu_id,spu_name,sub_category,brand,specs,description,rule_id,rule_category,rule_title,rule_content,session_id,turn_id,role,message,intent_label
product,家电,,,阿迪达斯官方正品阿迪达斯 冰箱 664型，颜色: 珍珠白 | 重量: 15.4kg | 规格: Pro版。支持全国联保，变频节能。已通过家电行业标准认证。,SPU000664,阿迪达斯 冰箱 664型,冰箱,阿迪达斯,颜色: 珍珠白 | 重量: 15.4kg | 规格: Pro版,阿迪达斯官方正品阿迪达斯 冰箱 664型，颜色: 珍珠白 | 重量: 15.4kg | 规格: Pro版。支持全国联保，变频节能。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,【华为旗舰店】华为 冰箱 665型，规格: 标准版 | 颜色: 经典黑 | 重量: 22.8kg。变频节能。现在下单享买二免一。,SPU000665,华为 冰箱 665型,冰箱,华为,规格: 标准版 | 颜色: 经典黑 | 重量: 22.8kg,【华为旗舰店】华为 冰箱 665型，规格: 标准版 | 颜色: 经典黑 | 重量: 22.8kg。变频节能。现在下单享买二免一。,,,,,,,,,
product,家电,,,【格力旗舰店】格力 冰箱 666型，重量: 20.6kg | 规格: Pro版。智能APP远程控制。现在下单享30天价保。,SPU000666,格力 冰箱 666型,冰箱,格力,重量: 20.6kg | 规格: Pro版,【格力旗舰店】格力 冰箱 666型，重量: 20.6kg | 规格: Pro版。智能APP远程控制。现在下单享30天价保。,,,,,,,,,
product,家电,,,三星三星 冰箱 667型，颜色: 雾霾蓝。家电品类热销产品，累计好评16万+。变频节能,SPU000667,三星 冰箱 667型,冰箱,三星,颜色: 雾霾蓝,三星三星 冰箱 667型，颜色: 雾霾蓝。家电品类热销产品，累计好评16万+。变频节能,,,,,,,,,
product,家电,,,海尔海尔 冰箱 668型，重量: 6.2kg | 规格: 升级版。家电品类热销产品，累计好评29万+。变频节能,SPU000668,海尔 冰箱 668型,冰箱,海尔,重量: 6.2kg | 规格: 升级版,海尔海尔 冰箱 668型，重量: 6.2kg | 规格: 升级版。家电品类热销产品，累计好评29万+。变频节能,,,,,,,,,
product,家电,,,华为华为 冰箱 669型，重量: 12.5kg。家电品类热销产品，累计好评31万+。变频节能,SPU000669,华为 冰箱 669型,冰箱,华为,重量: 12.5kg,华为华为 冰箱 669型，重量: 12.5kg。家电品类热销产品，累计好评31万+。变频节能,,,,,,,,,
product,家电,,,三星官方正品三星 冰箱 670型，颜色: 珍珠白 | 规格: Pro版。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,SPU000670,三星 冰箱 670型,冰箱,三星,颜色: 珍珠白 | 规格: Pro版,三星官方正品三星 冰箱 670型，颜色: 珍珠白 | 规格: Pro版。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,科沃斯官方正品科沃斯 冰箱 671型，规格: 旗舰版。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,SPU000671,科沃斯 冰箱 671型,冰箱,科沃斯,规格: 旗舰版,科沃斯官方正品科沃斯 冰箱 671型，规格: 旗舰版。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,欧莱雅欧莱雅 冰箱 672型，重量: 24.9kg | 规格: 标准版 | 颜色: 樱花粉。家电品类热销产品，累计好评43万+。静音运行低至22dB,SPU000672,欧莱雅 冰箱 672型,冰箱,欧莱雅,重量: 24.9kg | 规格: 标准版 | 颜色: 樱花粉,欧莱雅欧莱雅 冰箱 672型，重量: 24.9kg | 规格: 标准版 | 颜色: 樱花粉。家电品类热销产品，累计好评43万+。静音运行低至22dB,,,,,,,,,
product,家电,,,【海尔旗舰店】海尔 冰箱 673型，重量: 5.1kg。智能APP远程控制。现在下单享限时包邮。,SPU000673,海尔 冰箱 673型,冰箱,海尔,重量: 5.1kg,【海尔旗舰店】海尔 冰箱 673型，重量: 5.1kg。智能APP远程控制。现在下单享限时包邮。,,,,,,,,,
product,家电,,,伊利官方正品伊利 冰箱 674型，颜色: 经典黑 | 重量: 21.3kg。支持全国联保，变频节能。已通过家电行业标准认证。,SPU000674,伊利 冰箱 674型,冰箱,伊利,颜色: 经典黑 | 重量: 21.3kg,伊利官方正品伊利 冰箱 674型，颜色: 经典黑 | 重量: 21.3kg。支持全国联保，变频节能。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,华为华为 冰箱 675型，规格: Lite版。家电品类热销产品，累计好评50万+。智能APP远程控制,SPU000675,华为 冰箱 675型,冰箱,华为,规格: Lite版,华为华为 冰箱 675型，规格: Lite版。家电品类热销产品，累计好评50万+。智能APP远程控制,,,,,,,,,
product,家电,,,阿迪达斯官方正品阿迪达斯 冰箱 676型，重量: 4.9kg | 规格: Lite版 | 颜色: 星空灰。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,SPU000676,阿迪达斯 冰箱 676型,冰箱,阿迪达斯,重量: 4.9kg | 规格: Lite版 | 颜色: 星空灰,阿迪达斯官方正品阿迪达斯 冰箱 676型，重量: 4.9kg | 规格: Lite版 | 颜色: 星空灰。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,阿迪达斯官方正品阿迪达斯 冰箱 677型，颜色: 雾霾蓝。支持全国联保，智能APP远程控制。已通过家电行业标准认证。,SPU000677,阿迪达斯 冰箱 677型,冰箱,阿迪达斯,颜色: 雾霾蓝,阿迪达斯官方正品阿迪达斯 冰箱 677型，颜色: 雾霾蓝。支持全国联保，智能APP远程控制。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,华为官方正品华为 冰箱 678型，规格: Pro版。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,SPU000678,华为 冰箱 678型,冰箱,华为,规格: Pro版,华为官方正品华为 冰箱 678型，规格: Pro版。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,良品铺子良品铺子 冰箱 679型，重量: 16.9kg。家电品类热销产品，累计好评20万+。静音运行低至22dB,SPU000679,良品铺子 冰箱 679型,冰箱,良品铺子,重量: 16.9kg,良品铺子良品铺子 冰箱 679型，重量: 16.9kg。家电品类热销产品，累计好评20万+。静音运行低至22dB,,,,,,,,,
product,家电,,,海尔官方正品海尔 冰箱 680型，颜色: 珍珠白。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,SPU000680,海尔 冰箱 680型,冰箱,海尔,颜色: 珍珠白,海尔官方正品海尔 冰箱 680型，颜色: 珍珠白。支持全国联保，静音运行低至22dB。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,【百草味旗舰店】百草味 冰箱 681型，重量: 18.1kg | 规格: 旗舰版。一级能效。现在下单享限时包邮。,SPU000681,百草味 冰箱 681型,冰箱,百草味,重量: 18.1kg | 规格: 旗舰版,【百草味旗舰店】百草味 冰箱 681型，重量: 18.1kg | 规格: 旗舰版。一级能效。现在下单享限时包邮。,,,,,,,,,
product,家电,,,【美的旗舰店】美的 冰箱 682型，重量: 7.5kg | 规格: Pro版。变频节能。现在下单享赠品随单送。,SPU000682,美的 冰箱 682型,冰箱,美的,重量: 7.5kg | 规格: Pro版,【美的旗舰店】美的 冰箱 682型，重量: 7.5kg | 规格: Pro版。变频节能。现在下单享赠品随单送。,,,,,,,,,
product,家电,,,【兰蔻旗舰店】兰蔻 冰箱 683型，重量: 8.5kg。变频节能。现在下单享赠品随单送。,SPU000683,兰蔻 冰箱 683型,冰箱,兰蔻,重量: 8.5kg,【兰蔻旗舰店】兰蔻 冰箱 683型，重量: 8.5kg。变频节能。现在下单享赠品随单送。,,,,,,,,,
product,家电,,,小米小米 冰箱 684型，规格: 标准版。家电品类热销产品，累计好评29万+。一级能效,SPU000684,小米 冰箱 684型,冰箱,小米,规格: 标准版,小米小米 冰箱 684型，规格: 标准版。家电品类热销产品，累计好评29万+。一级能效,,,,,,,,,
product,家电,,,【格力旗舰店】格力 扫地机器人 685型，颜色: 珍珠白。一级能效。现在下单享30天价保。,SPU000685,格力 扫地机器人 685型,扫地机器人,格力,颜色: 珍珠白,【格力旗舰店】格力 扫地机器人 685型，颜色: 珍珠白。一级能效。现在下单享30天价保。,,,,,,,,,
product,家电,,,李宁官方正品李宁 扫地机器人 686型，重量: 9.1kg | 颜色: 雾霾蓝 | 规格: Pro版。支持全国联保，一级能效。已通过家电行业标准认证。,SPU000686,李宁 扫地机器人 686型,扫地机器人,李宁,重量: 9.1kg | 颜色: 雾霾蓝 | 规格: Pro版,李宁官方正品李宁 扫地机器人 686型，重量: 9.1kg | 颜色: 雾霾蓝 | 规格: Pro版。支持全国联保，一级能效。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,海尔官方正品海尔 扫地机器人 687型，颜色: 珍珠白 | 重量: 17.4kg。支持全国联保，变频节能。已通过家电行业标准认证。,SPU000687,海尔 扫地机器人 687型,扫地机器人,海尔,颜色: 珍珠白 | 重量: 17.4kg,海尔官方正品海尔 扫地机器人 687型，颜色: 珍珠白 | 重量: 17.4kg。支持全国联保，变频节能。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,华为华为 扫地机器人 688型，颜色: 樱花粉。家电品类热销产品，累计好评18万+。变频节能,SPU000688,华为 扫地机器人 688型,扫地机器人,华为,颜色: 樱花粉,华为华为 扫地机器人 688型，颜色: 樱花粉。家电品类热销产品，累计好评18万+。变频节能,,,,,,,,,
product,家电,,,安踏官方正品安踏 扫地机器人 689型，重量: 17.1kg。支持全国联保，一级能效。已通过家电行业标准认证。,SPU000689,安踏 扫地机器人 689型,扫地机器人,安踏,重量: 17.1kg,安踏官方正品安踏 扫地机器人 689型，重量: 17.1kg。支持全国联保，一级能效。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,三星官方正品三星 扫地机器人 690型，颜色: 星空灰 | 规格: 旗舰版。支持全国联保，智能APP远程控制。已通过家电行业标准认证。,SPU000690,三星 扫地机器人 690型,扫地机器人,三星,颜色: 星空灰 | 规格: 旗舰版,三星官方正品三星 扫地机器人 690型，颜色: 星空灰 | 规格: 旗舰版。支持全国联保，智能APP远程控制。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,海尔官方正品海尔 扫地机器人 691型，重量: 3.5kg | 颜色: 雾霾蓝。支持全国联保，一级能效。已通过家电行业标准认证。,SPU000691,海尔 扫地机器人 691型,扫地机器人,海尔,重量: 3.5kg | 颜色: 雾霾蓝,海尔官方正品海尔 扫地机器人 691型，重量: 3.5kg | 颜色: 雾霾蓝。支持全国联保，一级能效。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,李宁官方正品李宁 扫地机器人 692型，规格: 旗舰版。支持全国联保，变频节能。已通过家电行业标准认证。,SPU000692,李宁 扫地机器人 692型,扫地机器人,李宁,规格: 旗舰版,李宁官方正品李宁 扫地机器人 692型，规格: 旗舰版。支持全国联保，变频节能。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,【百草味旗舰店】百草味 扫地机器人 693型，规格: 标准版。智能APP远程控制。现在下单享限时包邮。,SPU000693,百草味 扫地机器人 693型,扫地机器人,百草味,规格: 标准版,【百草味旗舰店】百草味 扫地机器人 693型，规格: 标准版。智能APP远程控制。现在下单享限时包邮。,,,,,,,,,
product,家电,,,美的美的 扫地机器人 694型，颜色: 珍珠白。家电品类热销产品，累计好评36万+。智能APP远程控制,SPU000694,美的 扫地机器人 694型,扫地机器人,美的,颜色: 珍珠白,美的美的 扫地机器人 694型，颜色: 珍珠白。家电品类热销产品，累计好评36万+。智能APP远程控制,,,,,,,,,
product,家电,,,欧莱雅官方正品欧莱雅 扫地机器人 695型，规格: Lite版 | 颜色: 星空灰 | 重量: 14.0kg。支持全国联保，变频节能。已通过家电行业标准认证。,SPU000695,欧莱雅 扫地机器人 695型,扫地机器人,欧莱雅,规格: Lite版 | 颜色: 星空灰 | 重量: 14.0kg,欧莱雅官方正品欧莱雅 扫地机器人 695型，规格: Lite版 | 颜色: 星空灰 | 重量: 14.0kg。支持全国联保，变频节能。已通过家电行业标准认证。,,,,,,,,,
product,家电,,,良品铺子良品铺子 扫地机器人 696型，颜色: 星空灰。家电品类热销产品，累计好评43万+。变频节能,SPU000696,良品铺子 扫地机器人 696型,扫地机器人,良品铺子,颜色: 星空灰,良品铺子良品铺子 扫地机器人 696型，颜色: 星空灰。家电品类热销产品，累计好评43万+。变频节能,,,,,,,,,
product,家电,,,【兰蔻旗舰店】兰蔻 扫地机器人 697型，规格: Lite版。智能APP远程控制。现在下单享买二免一。,SPU000697,兰蔻 扫地机器人 697型,扫地机器人,兰蔻,规格: Lite版,【兰蔻旗舰店】兰蔻 扫地机器人 697型，规格: Lite版。智能APP远程控制。现在下单享买二免一。,,,,,,,,,
product,家电,,,三只松鼠三只松鼠 扫地机器人 698型，规格: Pro版。家电品类热销产品，累计好评12万+。智能APP远程控制,SPU000698,三只松鼠 扫地机器人 698型,扫地机器人,三只松鼠,规格: Pro版,三只松鼠三只松鼠 扫地机器人 698型，规格: Pro版。家电品类热销产品，累计好评12万+。智能APP远程控制,,,,,,,,,
product,家电,,,【蒙牛旗舰店】蒙牛 扫地机器人 699型，规格: 旗舰版 | 重量: 18.6kg | 颜色: 星空灰。智能APP远程控制。现在下单享赠品随单送。,SPU000699,蒙牛 扫地机器人 699型,扫地机器人,蒙牛,规格: 旗舰版 | 重量: 18.6kg | 颜色: 星空灰,【蒙牛旗舰店】蒙牛 扫地机器人 699型，规格: 旗舰版 | 重量: 18.6kg | 颜色: 星空灰。智能APP远程控制。现在下单享赠品随单送。,,,,,,,,,
product,家电,,,格力格力 扫地机器人 700型，颜色: 经典黑 | 规格: 标准版。家电品类热销产品，累计好评50万+。静音运行低至22dB,SPU000700,格力 扫地机器人 700型,扫地机器人,格力,颜色: 经典黑 | 规格: 标准版,格力格力 扫地机器人 700型，颜色: 经典黑 | 规格: 标准版。家电品类热销产品，累计好评50万+。静音运行低至22dB,,,,,,,,,
product,家电,,,安踏安踏 扫地机器人 701型，颜色: 雾霾蓝 | 重量: 9.0kg。家电品类热销产品，累计好评2万+。变频节能,SPU000701,安踏 扫地机器人 701型,扫地机器人,安踏,颜色: 雾霾蓝 | 重量: 9.0kg,安踏安踏 扫地机器人 701型，颜色: 雾霾蓝 | 重量: 9.0kg。家电品类热销产品，累计好评2万+。变频节能,,,,,,,,,
product,家电,,,小米小米 扫地机器人 702型，规格: 升级版 | 颜色: 樱花粉 | 重量: 14.7kg。家电品类热销产品，累计好评44万+。变频节能,SPU000702,小米 扫地机器人 702型,扫地机器人,小米,规格: 升级版 | 颜色: 樱花粉 | 重量: 14.7kg,小米小米 扫地机器人 702型，规格: 升级版 | 颜色: 樱花粉 | 重量: 14.7kg。家电品类热销产品，累计好评44万+。变频节能,,,,,,,,,
product,家电,,,蒙牛蒙牛 扫地机器人 703型，规格: 旗舰版。家电品类热销产品，累计好评27万+。静音运行低至22dB,SPU000703,蒙牛 扫地机器人 703型,扫地机器人,蒙牛,规格: 旗舰版,蒙牛蒙牛 扫地机器人 703型，规格: 旗舰版。家电品类热销产品，累计好评27万+。静音运行低至22dB,,,,,,,,,
product,家电,,,良品铺子良品铺子 扫地机器人 704型，颜色: 雾霾蓝 | 规格: 升级版 | 重量: 1.8kg。家电品类热销产品，累计好评8万+。一级能效,SPU000704,良品铺子 扫地机器人 704型,扫地机器人,良品铺子,颜色: 雾霾蓝 | 规格: 升级版 | 重量: 1.8kg,良品铺子良品铺子 扫地机器人 704型，颜色: 雾霾蓝 | 规格: 升级版 | 重量: 1.8kg。家电品类热销产品，累计好评8万+。一级能效,,,,,,,,,
product,家电,,,【格力旗舰店】格力 扫地机器人 705型，规格: Pro版 | 重量: 14.9kg。静音运行低至22dB。现在下单享30天价保。,SPU000705,格力 扫地机器人 705型,扫地机器人,格力,规格: Pro版 | 重量: 14.9kg,【格力旗舰店】格力 扫地机器人 705型，规格: Pro版 | 重量: 14.9kg。静音运行低至22dB。现在下单享30天价保。,,,,,,,,,
product,家电,,,【李宁旗舰店】李宁 扫地机器人 706型，重量: 20.7kg | 颜色: 雾霾蓝 | 规格: Pro版。智能APP远程控制。现在下单享30天价保。,SPU000706,李宁 扫地机器人 706型,扫地机器人,李宁,重量: 20.7kg | 颜色: 雾霾蓝 | 规格: Pro版,【李宁旗舰店】李宁 扫地机器人 706型，重量: 20.7kg | 颜色: 雾霾蓝 | 规格: Pro版。智能APP远程控制。现在下单享30天价保。,,,,,,,,,
product,家电,,,资生堂官方正品资生堂 扫地机器人 707型，颜色: 樱花粉 | 规格: 升级版 | 重量: 1.9kg。支持全国联保，变频节能。已通过家电行业标准认证。,SPU000707,资生堂 扫地机器人 707型,扫地机器人,资生堂,颜色: 樱花粉 | 规格: 升级版 | 重量: 1.9kg,资生堂官方正品资生堂 扫地机器人 707型，颜色: 樱花粉 | 规格: 升级版 | 重量: 1.9kg。支持全国联保，变频节能。已通过家电行业标准认证。,,,,,,,,,
