type,spu_id,spu_name,category,sub_category,brand,specs,description,clean_text
product,SPU000237,小米 手机配件 237型,手机通讯,手机配件,小米,规格: 旗舰版 | 重量: 23.8kg,【小米旗舰店】小米 手机配件 237型，规格: 旗舰版 | 重量: 23.8kg。120Hz高刷屏。现在下单享限时包邮。,【小米旗舰店】小米 手机配件 237型，规格: 旗舰版 | 重量: 23.8kg。120Hz高刷屏。现在下单享限时包邮。
product,SPU000238,苹果 手机配件 238型,手机通讯,手机配件,苹果,规格: Lite版,【苹果旗舰店】苹果 手机配件 238型，规格: Lite版。超长续航5000mAh。现在下单享限时包邮。,【苹果旗舰店】苹果 手机配件 238型，规格: Lite版。超长续航5000mAh。现在下单享限时包邮。
product,SPU000239,美的 手机配件 239型,手机通讯,手机配件,美的,规格: Lite版,美的美的 手机配件 239型，规格: Lite版。手机通讯品类热销产品，累计好评29万+。支持5G全网通,美的美的 手机配件 239型，规格: Lite版。手机通讯品类热销产品，累计好评29万+。支持5G全网通
product,SPU000240,阿迪达斯 手机配件 240型,手机通讯,手机配件,阿迪达斯,颜色: 星空灰 | 重量: 4.9kg | 规格: 旗舰版,阿迪达斯官方正品阿迪达斯 手机配件 240型，颜色: 星空灰 | 重量: 4.9kg | 规格: 旗舰版。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,阿迪达斯官方正品阿迪达斯 手机配件 240型，颜色: 星空灰 | 重量: 4.9kg | 规格: 旗舰版。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000241,兰蔻 手机配件 241型,手机通讯,手机配件,兰蔻,规格: Pro版,兰蔻官方正品兰蔻 手机配件 241型，规格: Pro版。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,兰蔻官方正品兰蔻 手机配件 241型，规格: Pro版。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000242,华为 手机配件 242型,手机通讯,手机配件,华为,规格: 升级版,华为华为 手机配件 242型，规格: 升级版。手机通讯品类热销产品，累计好评49万+。超长续航5000mAh,华为华为 手机配件 242型，规格: 升级版。手机通讯品类热销产品，累计好评49万+。超长续航5000mAh
product,SPU000243,安踏 手机配件 243型,手机通讯,手机配件,安踏,重量: 4.2kg,安踏安踏 手机配件 243型，重量: 4.2kg。手机通讯品类热销产品，累计好评19万+。超长续航5000mAh,安踏安踏 手机配件 243型，重量: 4.2kg。手机通讯品类热销产品，累计好评19万+。超长续航5000mAh
product,SPU000244,伊利 手机配件 244型,手机通讯,手机配件,伊利,颜色: 星空灰 | 规格: 旗舰版 | 重量: 20.9kg,伊利官方正品伊利 手机配件 244型，颜色: 星空灰 | 规格: 旗舰版 | 重量: 20.9kg。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。,伊利官方正品伊利 手机配件 244型，颜色: 星空灰 | 规格: 旗舰版 | 重量: 20.9kg。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。
product,SPU000245,安踏 手机配件 245型,手机通讯,手机配件,安踏,规格: Lite版,【安踏旗舰店】安踏 手机配件 245型，规格: Lite版。支持5G全网通。现在下单享买二免一。,【安踏旗舰店】安踏 手机配件 245型，规格: Lite版。支持5G全网通。现在下单享买二免一。
product,SPU000246,三星 手机配件 246型,手机通讯,手机配件,三星,规格: Pro版 | 重量: 7.8kg | 颜色: 珍珠白,三星三星 手机配件 246型，规格: Pro版 | 重量: 7.8kg | 颜色: 珍珠白。手机通讯品类热销产品，累计好评25万+。120Hz高刷屏,三星三星 手机配件 246型，规格: Pro版 | 重量: 7.8kg | 颜色: 珍珠白。手机通讯品类热销产品，累计好评25万+。120Hz高刷屏
product,SPU000247,科沃斯 手机配件 247型,手机通讯,手机配件,科沃斯,重量: 21.1kg,科沃斯官方正品科沃斯 手机配件 247型，重量: 21.1kg。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。,科沃斯官方正品科沃斯 手机配件 247型，重量: 21.1kg。支持全国联保，高清AI四摄。已通过手机通讯行业标准认证。
product,SPU000248,格力 手机配件 248型,手机通讯,手机配件,格力,颜色: 经典黑 | 重量: 1.1kg | 规格: 升级版,格力格力 手机配件 248型，颜色: 经典黑 | 重量: 1.1kg | 规格: 升级版。手机通讯品类热销产品，累计好评10万+。高清AI四摄,格力格力 手机配件 248型，颜色: 经典黑 | 重量: 1.1kg | 规格: 升级版。手机通讯品类热销产品，累计好评10万+。高清AI四摄
product,SPU000249,阿迪达斯 手机配件 249型,手机通讯,手机配件,阿迪达斯,重量: 24.3kg,阿迪达斯官方正品阿迪达斯 手机配件 249型，重量: 24.3kg。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。,阿迪达斯官方正品阿迪达斯 手机配件 249型，重量: 24.3kg。支持全国联保，超长续航5000mAh。已通过手机通讯行业标准认证。
product,SPU000250,安踏 笔记本 250型,电脑办公,笔记本,安踏,规格: 旗舰版 | 重量: 3.6kg | 颜色: 珍珠白,安踏官方正品安踏 笔记本 250型，规格: 旗舰版 | 重量: 3.6kg | 颜色: 珍珠白。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。,安踏官方正品安踏 笔记本 250型，规格: 旗舰版 | 重量: 3.6kg | 颜色: 珍珠白。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。
product,SPU000251,美的 笔记本 251型,电脑办公,笔记本,美的,重量: 9.2kg,美的官方正品美的 笔记本 251型，重量: 9.2kg。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。,美的官方正品美的 笔记本 251型，重量: 9.2kg。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。
product,SPU000252,耐克 笔记本 252型,电脑办公,笔记本,耐克,规格: 标准版 | 重量: 17.9kg | 颜色: 樱花粉,耐克官方正品耐克 笔记本 252型，规格: 标准版 | 重量: 17.9kg | 颜色: 樱花粉。支持全国联保，12小时续航。已通过电脑办公行业标准认证。,耐克官方正品耐克 笔记本 252型，规格: 标准版 | 重量: 17.9kg | 颜色: 樱花粉。支持全国联保，12小时续航。已通过电脑办公行业标准认证。
product,SPU000253,李宁 笔记本 253型,电脑办公,笔记本,李宁,颜色: 樱花粉,李宁李宁 笔记本 253型，颜色: 樱花粉。电脑办公品类热销产品，累计好评39万+。轻薄便携仅1.2kg,李宁李宁 笔记本 253型，颜色: 樱花粉。电脑办公品类热销产品，累计好评39万+。轻薄便携仅1.2kg
product,SPU000254,三星 笔记本 254型,电脑办公,笔记本,三星,规格: 升级版,三星官方正品三星 笔记本 254型，规格: 升级版。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。,三星官方正品三星 笔记本 254型，规格: 升级版。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。
product,SPU000255,华为 笔记本 255型,电脑办公,笔记本,华为,颜色: 经典黑 | 规格: Pro版,【华为旗舰店】华为 笔记本 255型，颜色: 经典黑 | 规格: Pro版。14英寸2K屏。现在下单享限时包邮。,【华为旗舰店】华为 笔记本 255型，颜色: 经典黑 | 规格: Pro版。14英寸2K屏。现在下单享限时包邮。
product,SPU000256,三只松鼠 笔记本 256型,电脑办公,笔记本,三只松鼠,重量: 16.5kg | 规格: 升级版 | 颜色: 雾霾蓝,三只松鼠官方正品三只松鼠 笔记本 256型，重量: 16.5kg | 规格: 升级版 | 颜色: 雾霾蓝。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。,三只松鼠官方正品三只松鼠 笔记本 256型，重量: 16.5kg | 规格: 升级版 | 颜色: 雾霾蓝。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。
product,SPU000257,耐克 笔记本 257型,电脑办公,笔记本,耐克,颜色: 珍珠白 | 重量: 0.5kg | 规格: Pro版,【耐克旗舰店】耐克 笔记本 257型，颜色: 珍珠白 | 重量: 0.5kg | 规格: Pro版。i7处理器/16G内存。现在下单享30天价保。,【耐克旗舰店】耐克 笔记本 257型，颜色: 珍珠白 | 重量: 0.5kg | 规格: Pro版。i7处理器/16G内存。现在下单享30天价保。
product,SPU000258,安踏 笔记本 258型,电脑办公,笔记本,安踏,重量: 1.6kg,【安踏旗舰店】安踏 笔记本 258型，重量: 1.6kg。12小时续航。现在下单享赠品随单送。,【安踏旗舰店】安踏 笔记本 258型，重量: 1.6kg。12小时续航。现在下单享赠品随单送。
product,SPU000259,资生堂 笔记本 259型,电脑办公,笔记本,资生堂,重量: 2.0kg | 颜色: 珍珠白 | 规格: 标准版,【资生堂旗舰店】资生堂 笔记本 259型，重量: 2.0kg | 颜色: 珍珠白 | 规格: 标准版。i7处理器/16G内存。现在下单享30天价保。,【资生堂旗舰店】资生堂 笔记本 259型，重量: 2.0kg | 颜色: 珍珠白 | 规格: 标准版。i7处理器/16G内存。现在下单享30天价保。
product,SPU000260,苹果 笔记本 260型,电脑办公,笔记本,苹果,规格: 标准版 | 重量: 19.5kg | 颜色: 珍珠白,【苹果旗舰店】苹果 笔记本 260型，规格: 标准版 | 重量: 19.5kg | 颜色: 珍珠白。i7处理器/16G内存。现在下单享限时包邮。,【苹果旗舰店】苹果 笔记本 260型，规格: 标准版 | 重量: 19.5kg | 颜色: 珍珠白。i7处理器/16G内存。现在下单享限时包邮。
product,SPU000261,百草味 笔记本 261型,电脑办公,笔记本,百草味,规格: 标准版 | 重量: 6.0kg,百草味官方正品百草味 笔记本 261型，规格: 标准版 | 重量: 6.0kg。支持全国联保，i7处理器/16G内存。已通过电脑办公行业标准认证。,百草味官方正品百草味 笔记本 261型，规格: 标准版 | 重量: 6.0kg。支持全国联保，i7处理器/16G内存。已通过电脑办公行业标准认证。
product,SPU000262,苹果 笔记本 262型,电脑办公,笔记本,苹果,规格: 升级版 | 重量: 17.3kg,苹果官方正品苹果 笔记本 262型，规格: 升级版 | 重量: 17.3kg。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。,苹果官方正品苹果 笔记本 262型，规格: 升级版 | 重量: 17.3kg。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。
product,SPU000263,苹果 笔记本 263型,电脑办公,笔记本,苹果,重量: 12.8kg | 颜色: 樱花粉,苹果官方正品苹果 笔记本 263型，重量: 12.8kg | 颜色: 樱花粉。支持全国联保，i7处理器/16G内存。已通过电脑办公行业标准认证。,苹果官方正品苹果 笔记本 263型，重量: 12.8kg | 颜色: 樱花粉。支持全国联保，i7处理器/16G内存。已通过电脑办公行业标准认证。
product,SPU000264,资生堂 笔记本 264型,电脑办公,笔记本,资生堂,重量: 12.1kg | 颜色: 樱花粉 | 规格: 旗舰版,资生堂资生堂 笔记本 264型，重量: 12.1kg | 颜色: 樱花粉 | 规格: 旗舰版。电脑办公品类热销产品，累计好评35万+。12小时续航,资生堂资生堂 笔记本 264型，重量: 12.1kg | 颜色: 樱花粉 | 规格: 旗舰版。电脑办公品类热销产品，累计好评35万+。12小时续航
product,SPU000265,阿迪达斯 笔记本 265型,电脑办公,笔记本,阿迪达斯,颜色: 经典黑,【阿迪达斯旗舰店】阿迪达斯 笔记本 265型，颜色: 经典黑。14英寸2K屏。现在下单享买二免一。,【阿迪达斯旗舰店】阿迪达斯 笔记本 265型，颜色: 经典黑。14英寸2K屏。现在下单享买二免一。
product,SPU000266,伊利 笔记本 266型,电脑办公,笔记本,伊利,规格: Pro版 | 颜色: 樱花粉,伊利伊利 笔记本 266型，规格: Pro版 | 颜色: 樱花粉。电脑办公品类热销产品，累计好评37万+。轻薄便携仅1.2kg,伊利伊利 笔记本 266型，规格: Pro版 | 颜色: 樱花粉。电脑办公品类热销产品，累计好评37万+。轻薄便携仅1.2kg
product,SPU000267,良品铺子 笔记本 267型,电脑办公,笔记本,良品铺子,颜色: 星空灰,良品铺子良品铺子 笔记本 267型，颜色: 星空灰。电脑办公品类热销产品，累计好评37万+。14英寸2K屏,良品铺子良品铺子 笔记本 267型，颜色: 星空灰。电脑办公品类热销产品，累计好评37万+。14英寸2K屏
product,SPU000268,阿迪达斯 笔记本 268型,电脑办公,笔记本,阿迪达斯,颜色: 星空灰 | 重量: 1.4kg | 规格: Lite版,阿迪达斯官方正品阿迪达斯 笔记本 268型，颜色: 星空灰 | 重量: 1.4kg | 规格: Lite版。支持全国联保，i7处理器/16G内存。已通过电脑办公行业标准认证。,阿迪达斯官方正品阿迪达斯 笔记本 268型，颜色: 星空灰 | 重量: 1.4kg | 规格: Lite版。支持全国联保，i7处理器/16G内存。已通过电脑办公行业标准认证。
product,SPU000269,安踏 笔记本 269型,电脑办公,笔记本,安踏,规格: 旗舰版 | 颜色: 雾霾蓝,安踏官方正品安踏 笔记本 269型，规格: 旗舰版 | 颜色: 雾霾蓝。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。,安踏官方正品安踏 笔记本 269型，规格: 旗舰版 | 颜色: 雾霾蓝。支持全国联保，轻薄便携仅1.2kg。已通过电脑办公行业标准认证。
product,SPU000270,科沃斯 笔记本 270型,电脑办公,笔记本,科沃斯,重量: 0.2kg | 规格: Lite版,科沃斯科沃斯 笔记本 270型，重量: 0.2kg | 规格: Lite版。电脑办公品类热销产品，累计好评8万+。12小时续航,科沃斯科沃斯 笔记本 270型，重量: 0.2kg | 规格: Lite版。电脑办公品类热销产品，累计好评8万+。12小时续航
product,SPU000271,资生堂 笔记本 271型,电脑办公,笔记本,资生堂,颜色: 樱花粉 | 重量: 4.1kg,资生堂官方正品资生堂 笔记本 271型，颜色: 樱花粉 | 重量: 4.1kg。支持全国联保，12小时续航。已通过电脑办公行业标准认证。,资生堂官方正品资生堂 笔记本 271型，颜色: 樱花粉 | 重量: 4.1kg。支持全国联保，12小时续航。已通过电脑办公行业标准认证。
product,SPU000272,百草味 笔记本 272型,电脑办公,笔记本,百草味,颜色: 经典黑 | 重量: 10.8kg | 规格: 标准版,百草味官方正品百草味 笔记本 272型，颜色: 经典黑 | 重量: 10.8kg | 规格: 标准版。支持全国联保，14英寸2K屏。已通过电脑办公行业标准认证。,百草味官方正品百草味 笔记本 272型，颜色: 经典黑 | 重量: 10.8kg | 规格: 标准版。支持全国联保，14英寸2K屏。已通过电脑办公行业标准认证。
